LATITUDE,LONGITUDE,FIRE_YEAR,CAUSE,FIRE_SIZE,STATE,DAYS_TO_CONTAIN
29.1486998,-98.4719068,2012,Human,60.0,TX,
41.95281,-77.43967,2017,Human,0.25,PA,0.0
43.468,-102.2477,2002,Human,0.1,SD,0.0
32.34083,-97.864,2008,Human,27.0,TX,0.0
32.843661,-89.830222,2008,Undetermined,40.0,MS,
33.4167,-79.9333,2001,Human,100.0,SC,
43.02259194,-89.8555759,1993,Human,0.01,WI,0.0
35.22666667,-111.7325,2017,Natural,0.1,AZ,
46.61082907,-92.36703198,2007,Human,0.01,MN,
33.9922,-85.5714,2000,Human,2.0,AL,
46.92632584,-116.0669991,2014,Natural,0.5,ID,1.0
35.05,-107.5673,2001,Human,1.0,NM,0.0
45.78666667,-116.91333333,1994,Natural,4.0,OR,6.0
33.175,-80.7125,1994,Undetermined,5.0,SC,0.0
35.7011,-94.525,2012,Human,170.0,OK,0.0
48.1791,-114.7678,2002,Natural,1.0,MT,
35.08041,-91.98746,2012,Human,20.0,AR,0.0
38.3,-104.6196,2015,Human,0.01,CO,0.0
44.97694444,-122.08861111,2019,Human,0.1,OR,0.0
39.80204,-105.091859,2011,Undetermined,0.1,CO,
45.98293,-91.56859,2010,Human,0.1,WI,0.0
43.0739236,-72.4073715,1998,Human,0.5,NH,
41.010629,-79.074292,2018,Human,1.0,PA,0.0
39.5053,-110.2733,2018,Natural,8.0,UT,3.0
44.86444444,-121.92611111,2012,Natural,0.1,OR,1.0
40.485333,-122.289933,2013,Human,0.1,CA,0.0
28.88,-82.51,1992,Human,4.0,FL,
42.6166,-113.9175,1995,Human,350.0,ID,0.0
32.76027998,-80.35333001,2005,Human,0.1,SC,
65.2996,-147.2691,1994,Natural,750.0,AK,31.0
42.2403,-71.8914,2017,Human,2.0,MA,0.0
40.73810244,-73.85044746,2011,Human,0.1,NY,0.0
38.52778,-78.23361,2008,Human,0.2,VA,
35.70709,-92.16812,2012,Human,99.0,AR,0.0
31.52324341,-82.92587627,2006,Human,0.23,GA,
41.97,-71.07,2006,Undetermined,0.5,MA,
35.0383,-79.235,1997,Human,0.2,NC,
45.9336111,-115.306667,2010,Natural,161.0,ID,56.0
37.13021998,-86.33894999,2003,Undetermined,5.0,KY,
45.470445,-88.987048,1999,Human,0.3,WI,
30.27,-82.11,1994,Human,0.5,FL,
45.56902507,-93.40732552,2009,Human,2.5,MN,
29.7837,-96.2416,2020,Human,2.0,TX,
39.44584,-74.94583,1993,Human,0.75,NJ,
38.176555,-91.597966,2020,Human,0.502,MO,0.0
43.8197222,-115.531389,2010,Human,0.25,ID,0.0
38.06371,-86.2973,2010,Human,4.0,KY,0.0
37.98271179,-83.43862915,2013,Human,5.0,KY,1.0
35.1333,-78.5667,2003,Human,20.0,NC,
29.4017,-81.6013,2014,Natural,2.0,FL,0.0
42.71916667,-103.63111111,2017,Natural,1.9,NE,0.0
36.64835,-119.534717,2013,Human,1.0,CA,0.0
29.35222001,-82.55833002,2004,Human,25.0,FL,0.0
33.780464,-79.693031,2019,Human,10.0,SC,0.0
48.13599,-122.34922,1995,Human,0.1,WA,
33.9382,-118.2994,2009,Human,0.11,CA,
32.2429028,-96.4973572,2011,Human,10.0,TX,
32.23249049,-110.9163825,2017,Undetermined,0.1,AZ,
33.646935,-80.082649,2017,Human,2.0,SC,0.0
32.1494,-82.3572,1999,Human,0.7,GA,
34.96904666,-84.04443147,2005,Human,0.9,GA,
39.008932,-121.358493,2014,Human,0.1,CA,0.0
39.27585244,-78.75590733,2001,Human,0.1,WV,0.0
35.7417,-81.8217,1999,Human,3.0,NC,
37.28238,-92.865631,2016,Human,75.0,MO,0.0
34.4815,-84.987,1994,Human,4.25,GA,0.0
42.5148282,-93.2286028,2007,Undetermined,1.0,IA,0.0
40.79111111,-121.75,2008,Natural,0.25,CA,0.0
31.00485,-88.16787,1995,Human,8.0,AL,
34.782409,-79.327999,2016,Human,2.53,NC,0.0
28.84591089,-98.42544613,2009,Human,5.0,TX,
30.24,-85.35,2000,Natural,1.0,FL,
36.20361111,-115.70166667,2013,Natural,27883.0,NV,140.0
40.02416667,-107.27583333,2017,Natural,112.0,CO,
32.8958,-80.6458,1997,Human,0.1,SC,
35.5417,-113.3341,2000,Natural,0.1,AZ,0.0
38.46388888,-123.095,1999,Natural,0.5,CA,
30.8645,-84.1947,1996,Human,0.04,GA,0.0
41.11994,-100.9631,2012,Human,10.0,NE,0.0
37.65083371,-81.41898979,1996,Human,2.0,WV,0.0
26.79,-81.56,2000,Natural,1.0,FL,
31.6469,-88.305,2000,Human,0.1,AL,
34.738,-95.18584,2007,Human,8.0,OK,0.0
31.1517,-87.0647,2001,Human,7.0,AL,
31.892678,-98.933455,2013,Human,7.0,TX,
33.85833333,-80.5125,1993,Undetermined,0.3,SC,0.0
35.919083,-87.53045,2019,Human,5.7,TN,0.0
31.01085426,-88.44370376,1996,Human,3.0,MS,0.0
31.74553121,-83.28746083,2009,Human,0.07,GA,
30.34016,-95.24971,1992,Human,2.0,TX,
42.1924,-98.5655,2018,Human,1.0,NE,0.0
44.39379,-84.04076,2010,Human,0.3,MI,0.0
42.55268664,-106.82301089,2020,Human,1.05,WY,0.0
38.5111,-109.5996,2002,Human,0.1,UT,0.0
36.331164,-78.544509,2019,Human,0.13,NC,0.0
31.30588591,-81.71794022,2012,Human,4.91,GA,0.0
37.217118,-121.968098,2016,Undetermined,0.01,CA,
38.2882,-104.6455,2016,Human,0.01,CO,0.0
38.312699,-122.31395,2017,Undetermined,0.01,CA,
37.38713889,-81.93647222,2019,Human,65.0,VA,
45.63669,-85.04391,2008,Human,16.1,MI,0.0
35.3283,-81.005,1996,Human,0.1,NC,
34.5575,-85.9625,1999,Human,1.0,AL,
46.73027,-111.88876,1999,Human,5.0,MT,0.0
34.33332999,-81.61666998,2005,Human,0.3,SC,
44.92233,-74.844044,2020,Human,0.5,NY,0.0
37.0347,-107.3278,1998,Natural,0.2,CO,0.0
36.78944,-83.02528,2008,Human,540.0,VA,
36.295167,-88.55434,2009,Human,0.1,TN,0.0
37.69444444,-88.58194444,2009,Human,35.0,IL,0.0
32.55006,-102.6298,2008,Human,15.0,TX,
28.48624795,-98.1381819,2009,Human,0.75,TX,
40.51259,-103.370679,2011,Undetermined,1.0,CO,
30.23,-82.7,1999,Human,0.2,FL,
33.71391,-86.35096,1995,Human,3.0,AL,
31.07482,-97.69669,2008,Human,1.0,TX,
31.8147,-88.76,2005,Human,8.0,MS,
40.74224102,-73.86511899,2004,Human,0.1,NY,0.0
34.0612,-109.7318,2009,Human,0.5,AZ,0.0
39.6488569,-106.61485786,2003,Undetermined,0.1,CO,
45.2525,-104.3178,2016,Natural,15.0,MT,1.0
35.27129998,-107.49480001,2000,Natural,7.0,NM,0.0
32.375,-110.14166667,2009,Natural,600.0,AZ,11.0
35.588683,-87.7563,2014,Human,0.1,TN,0.0
36.3817,-79.895,1994,Human,0.5,NC,
30.0666667,-89.85,1993,Human,0.1,LA,
32.67371522,-84.57762796,2004,Human,0.02,GA,
33.0503,-110.0673,2001,Natural,0.2,AZ,0.0
31.6622,-88.915,2001,Human,5.0,MS,
35.4717,-80.845,1996,Human,0.1,NC,
41.766938,-103.692547,2020,Human,2.0,NE,0.0
29.2745,-81.3669,2011,Natural,0.1,FL,0.0
33.75,-79.0833,2001,Human,2.0,SC,
35.76031,-81.9156,2007,Undetermined,0.1,NC,
33.31647,-86.02262,1995,Human,0.1,AL,
35.295,-78.175,1999,Human,12.0,NC,
32.85093286,-83.46481859,2007,Human,4.02,GA,
37.07166998,-82.50282999,2006,Human,50.0,VA,
36.975,-120.04611111,1997,Human,1.0,CA,
38.2047,-109.1,2009,Natural,0.1,UT,0.0
33.7274,-85.35,2000,Human,5.0,GA,0.0
33.665566,-87.223287,2006,Human,0.5,AL,0.0
37.28097,-113.3091,2020,Human,0.5,UT,4.0
32.73113434,-96.3054403,2009,Human,1.0,TX,
32.84728427,-82.10708776,2002,Human,3.19,GA,0.0
33.62,-105.22833333,1994,Human,2.0,NM,0.0
43.0308,-74.6673,2016,Human,0.1,NY,0.0
43.22033634,-76.27455896,2003,Human,2.5,NY,0.0
34.142461,-116.466431,2001,Human,0.3,CA,0.0
48.91111111,-98.38416667,2012,Human,10.0,ND,
43.916485,-85.327082,2014,Human,0.3,MI,0.0
34.8667,-79.4667,2001,Human,1.0,NC,
48.6801,-119.5733,2013,Natural,0.1,WA,8.0
33.94845146,-89.98945051,2016,Human,12.0,MS,0.0
41.80262497,-74.84175279,2008,Human,0.53,NY,0.0
33.05833333,-80.79166667,1992,Undetermined,2.0,SC,0.0
48.03334997,-92.6304631,2006,Natural,0.01,MN,
32.772832,-95.642732,2013,Human,2.0,TX,
33.36966999,-97.90633002,2005,Human,3.0,TX,
41.39737596,-73.61730752,2004,Human,0.1,NY,0.0
31.02602738,-84.14012853,2012,Human,0.08,GA,0.0
39.0448,-74.8458,2015,Human,0.25,NJ,0.0
40.68374799,-73.88564804,2004,Human,0.1,NY,0.0
37.04694444,-122.04805555,2004,Human,0.8,CA,0.0
40.71582,-96.44412,2016,Human,1.0,NE,0.0
45.52569,-90.975019,1997,Human,0.08,WI,
38.91303803,-104.7493124,2019,Human,0.01,CO,0.0
41.4407,-118.0218,2000,Natural,6.0,NV,0.0
32.86166667,-105.53333333,1997,Natural,15.0,NM,2.0
67.3997,-144.636,1992,Natural,35090.0,AK,60.0
46.873,-113.8916,2019,Human,0.1,MT,
44.21386,-89.55431,2020,Human,0.1,WI,0.0
40.658,-108.6337,2007,Natural,4.0,CO,1.0
41.0631,-123.6728,2019,Human,0.1,CA,0.0
40.8728,-73.9306,2017,Human,0.1,NY,0.0
48.24958,-114.36096,1994,Undetermined,0.01,MT,
30.01,-81.71,1996,Natural,3.0,FL,
35.23041001,-94.41025,2005,Human,2.0,AR,
33.92171278,-90.09313212,1992,Human,6.0,MS,0.0
35.1667,-83.8167,2004,Human,0.5,NC,
35.4817,-83.155,1999,Human,4.0,NC,
33.0139,-80.3425,1998,Human,1.0,SC,
43.32277586,-116.9698131,2020,Human,0.1,ID,0.0
36.80666667,-92.06472222,2005,Human,0.1,MO,0.0
45.08,-110.66833333,1996,Human,0.1,MT,0.0
43.56519999,-98.0164,2005,Undetermined,0.25,SD,
43.07056,-123.02361,2008,Human,0.2,OR,0.0
47.7805,-114.244,2009,Human,0.1,MT,0.0
33.36722,-96.076126,2011,Human,0.5,TX,
31.045179,-100.732098,2009,Human,20.0,TX,
33.9527951,-85.38037542,2005,Human,4.56,GA,
42.49986,-122.91299,1996,Human,0.1,OR,0.0
33.77916667,-80.125,1992,Undetermined,0.1,SC,0.0
32.4936,-86.7881,1997,Human,2.5,AL,
42.1078,-96.3261,2012,Human,2.0,NE,0.0
25.71715,-80.94847,1999,Natural,15.0,FL,0.0
35.55,-82.8333,2000,Human,0.5,NC,
39.31,-96.96,2006,Human,120.0,KS,
32.4513419,-95.133881,2013,Human,4.5,TX,
34.30166667,-118.26638889,2012,Natural,0.1,CA,0.0
34.37555556,-110.97666667,2018,Human,0.1,AZ,
48.0292,-99.0371,2004,Human,2.0,ND,0.0
43.17913689,-90.26437013,2005,Human,0.01,WI,
37.75865,-83.06441,2007,Human,5.0,KY,0.0
32.146828,-95.139053,2012,Human,0.25,TX,
45.69645278,-92.67528238,2004,Human,0.01,WI,
32.2011,-83.1656,1998,Human,2.2,GA,
43.914998,-73.731667,2007,Natural,3.0,NY,24.0
33.4932,-112.0199,2013,Undetermined,0.1,AZ,0.0
31.49761491,-90.08231636,1993,Human,20.0,MS,0.0
41.76,-122.77333333,1993,Natural,0.1,CA,0.0
35.59475,-85.31863,2007,Human,90.0,TN,0.0
35.73073333,-80.85,2013,Human,0.1,NC,0.0
46.09513,-89.24196,2009,Human,45.8,WI,0.0
35.215277,-82.63131,2020,Human,0.5,NC,0.0
33.90472001,-81.41582998,2005,Human,3.0,SC,
18.370405,-67.101395,2009,Undetermined,10.0,PR,
33.37933001,-96.84906997,2006,Human,20.0,TX,
34.93157,-95.52673,2015,Human,2.0,OK,0.0
32.91111,-112.9467,2018,Human,0.1,AZ,0.0
38.332372,-122.707173,2009,Undetermined,0.1,CA,
38.3951,-105.1254,2013,Human,0.1,CO,0.0
43.17250717,-100.96667624,2020,Human,0.1,SD,
34.6786,-88.6989,2006,Human,15.0,MS,
34.0848,-109.8687,1997,Human,0.4,AZ,0.0
35.13526,-93.55616,2007,Human,1.0,AR,
35.579979,-114.2716953,2017,Undetermined,0.1,AZ,
42.3682,-113.2686,2002,Human,0.3,ID,0.0
46.146675,-91.418623,2009,Human,0.91,WI,0.0
33.3625,-86.1247,1998,Human,45.0,AL,
43.05551961,-76.21729806,2007,Human,0.8,NY,0.0
32.44277778,-82.21755556,2014,Human,0.13,GA,0.0
18.007933,-65.878517,2005,Undetermined,3.0,PR,
30.381844,-88.153732,2006,Human,6.0,AL,0.0
33.7732344,-82.40502717,2006,Human,0.09,GA,
33.53833333,-107.8,1993,Natural,8.0,NM,0.0
33.7273,-85.0211,2001,Human,0.1,GA,0.0
40.28333333,-123.33666667,1996,Human,0.3,CA,0.0
34.3797,-88.5236,2007,Human,3.0,MS,
39.0419,-108.7086,2004,Natural,0.1,CO,0.0
44.16666667,-118.85,1996,Natural,0.1,OR,0.0
33.743781,-86.630387,2004,Human,5.0,AL,0.0
45.32412,-106.68523,2014,Natural,1.0,MT,2.0
32.46920542,-83.97354459,2011,Human,4.58,GA,0.0
34.053919,-87.697639,2014,Human,4.0,AL,0.0
32.715916,-116.976667,2014,Human,0.05,CA,0.0
37.09333,-77.49834,2007,Human,3.5,VA,
43.8063,-123.08553,2001,Human,1.5,OR,0.0
44.441156,-115.996837,1993,Human,0.6,ID,
34.79578911,-89.51793113,1992,Human,15.0,MS,0.0
38.1386,-108.5104,1997,Natural,0.1,CO,0.0
36.2983,-81.7417,1995,Human,0.1,NC,
40.94584,-74.24166,2001,Human,0.25,NJ,0.0
47.67333333,-94.65166667,2002,Human,4.0,MN,0.0
37.695562,-122.1189,2009,Human,0.1,CA,
32.476029,-100.048113,2014,Human,1.0,TX,
40.35783,-110.7203,2020,Human,0.69,UT,0.0
34.540082,-79.250709,2019,Human,27.49,NC,0.0
34.85255833,-85.33170556,2014,Human,0.3,GA,0.0
33.424011,-111.9954756,2018,Human,0.1,AZ,0.0
33.61888888,-117.3,1998,Human,0.1,CA,
41.216795,-74.883,1993,Human,0.1,PA,0.0
34.50833333,-112.47666667,1994,Human,0.1,AZ,0.0
43.97305556,-121.23444444,2019,Human,0.1,OR,0.0
44.42021,-103.39787,2001,Natural,0.01,SD,
31.9133,-90.3914,2001,Human,17.0,MS,
37.25305555,-118.16,2001,Human,0.1,CA,0.0
30.24,-85.21,1994,Human,6.0,FL,
33.734682,-96.2039708,2012,Human,2.0,TX,
33.19385426,-84.2127692,2005,Human,0.1,GA,
45.90666667,-121.86666667,1999,Human,0.1,WA,2.0
42.56094,-95.327446,2018,Human,2.0,IA,0.0
36.995,-79.9117,2002,Natural,0.5,VA,
33.64545,-96.89202,2018,Human,0.25,TX,
21.5920124,-158.0997162,2011,Undetermined,1.0,HI,
30.70843,-90.78766,2012,Human,2.5,LA,
33.45,-80.7333,2001,Human,1.0,SC,
33.466667,-79.550003,2018,Human,1.5,SC,0.0
31.9905691,-97.8755271,2011,Human,0.01,TX,
38.67916667,-76.0002778,2009,Undetermined,0.1,MD,0.0
33.23333333,-79.775,1995,Human,0.5,SC,0.0
38.62957,-77.06232,2007,Human,0.2,MD,0.0
41.01611111,-121.03805555,2004,Human,0.5,CA,0.0
18.036289,-66.911003,2005,Undetermined,1.0,PR,
45.21666667,-117.675,1994,Natural,0.3,OR,0.0
37.3358,-83.6444,1999,Human,20.0,KY,
31.349239,-94.53701,2012,Natural,0.25,TX,
37.45000001,-78.855,2006,Human,0.5,VA,
43.955,-119.26666667,1997,Human,0.3,OR,1.0
31.52166667,-89.02333333,1998,Human,2.0,MS,0.0
34.8614,-95.5131,2002,Human,13.0,OK,0.0
40.605,-120.70111111,1992,Natural,0.1,CA,
39.16519443,-95.25935028,2017,Human,2.0,KS,0.0
34.3167,-78.9333,2001,Human,2.0,NC,
43.03,-121.45833333,1992,Natural,0.1,OR,1.0
35.56432998,-94.20716001,2006,Human,2.0,AR,
36.3217,-80.725,1998,Human,0.2,NC,
47.985211,-94.134282,1993,Human,2.0,MN,
39.6971,-74.8745,2015,Human,0.25,NJ,2.0
43.04018972,-74.34691156,2005,Human,1.15,NY,0.0
31.1584057,-89.1287854,2020,Human,1259.0,MS,1.0
40.7275,-73.92,2014,Human,0.1,NY,
39.85299718,-104.9969366,2020,Human,0.25,CO,0.0
36.335,-92.8906,1997,Human,5.0,AR,
37.28739,-82.98296,2007,Human,7.0,KY,0.0
32.67481934,-111.32530114,1996,Human,0.1,AZ,0.0
34.18666667,-117.42638889,2013,Human,0.1,CA,0.0
35.038567,-88.264667,2010,Human,1.0,TN,0.0
33.3847,-80.3067,2000,Human,8.0,SC,
30.83291,-93.77198,2008,Human,2.0,TX,
21.6486721,-158.0455627,2003,Undetermined,3.0,HI,
30.5707551,-97.4094438,2013,Human,15.0,TX,
39.035,-108.5312,2013,Human,0.1,CO,0.0
38.75694444,-120.55194444,1995,Human,0.1,CA,
31.73121619,-93.22537966,2005,Natural,120.0,LA,0.0
33.36366497,-111.8590651,2018,Human,0.1,AZ,0.0
42.773,-75.755,2012,Human,0.1,NY,0.0
30.877,-92.889,2019,Human,2.0,LA,0.0
39.45417,-74.66666,1993,Human,0.25,NJ,
45.72666667,-117.43916667,2002,Natural,0.1,OR,1.0
33.28999,-112.1632,2007,Human,0.5,AZ,0.0
36.98527778,-91.3675,2015,Human,18.37,MO,0.0
38.863541,-120.853646,2014,Human,0.5,CA,0.0
26.4099137,-98.97017549,2009,Human,2.0,TX,
33.8425,-79.4719,1999,Human,4.0,SC,
32.85258009,-89.29147148,2014,Human,3.0,MS,0.0
34.33320001,-82.49821002,2005,Human,0.1,SC,
29.0631,-98.66638999,2006,Human,3.0,TX,
34.94067027,-89.17454633,1993,Human,1.0,MS,0.0
31.034396,-87.335571,2003,Human,0.5,AL,0.0
38.24,-120.94694444,2007,Human,0.2,CA,
43.29666667,-121.50972222,1997,Natural,0.1,OR,0.0
43.04603521,-78.63236745,2005,Human,0.93,NY,0.0
32.8989,-80.7714,2001,Human,0.1,SC,
35.17854,-101.76009,2017,Human,1.0,TX,
38.99691,-95.6875751,2018,Human,0.1,KS,0.0
39.4615,-74.499,2015,Human,0.25,NJ,0.0
34.0713948,-85.1598773,2006,Human,1.0,GA,
37.5535,-79.3864,2005,Human,1.1,VA,0.0
41.6717648,-72.9492703,2006,Human,30.0,CT,
41.93111111,-120.86722222,1997,Natural,0.1,CA,0.0
33.9455,-118.291,2006,Human,0.11,CA,
36.5353,-96.6353,2009,Human,2.5,OK,0.0
35.697116,-102.796194,2016,Human,50.0,TX,
39.3708,-114.8042,2008,Human,0.1,NV,0.0
32.29937,-85.70153,1995,Human,3.5,AL,
35.385285,-118.967064,2009,Human,0.11,CA,
45.46833,-123.62,2007,Human,2.8,OR,1.0
34.53333333,-81.51666667,1998,Natural,9.0,SC,0.0
27.0943,-80.5938,2015,Human,1.0,FL,0.0
34.605,-85.69,2016,Human,10.0,AL,1.0
45.79416667,-114.79194444,2002,Natural,0.3,ID,37.0
40.432097,-110.867506,2014,Natural,1.0,UT,1.0
30.4380046,-93.8717021,2013,Human,3.0,TX,
33.34948998,-105.64329998,2005,Human,0.01,NM,3.0
30.7278,-87.5903,1997,Human,6.0,AL,
38.689454,-123.420521,2020,Undetermined,61.0,CA,
38.547933,-122.5126,2013,Undetermined,0.1,CA,0.0
41.705,-122.2,1997,Natural,0.1,CA,4.0
43.54012813,-76.06094316,2009,Human,0.75,NY,0.0
29.2554,-82.5984,2011,Natural,20.0,FL,0.0
35.9143,-80.9333,2007,Undetermined,0.1,NC,
36.02888888,-118.86611111,1999,Human,1.0,CA,
41.79972222,-123.44444444,2004,Natural,0.2,CA,0.0
37.3243384,-120.91490675,1999,Undetermined,0.1,CA,0.0
40.0891,-108.4537,2007,Natural,0.2,CO,1.0
40.50792807,-111.4237878,2004,Undetermined,0.1,UT,
43.59388889,-115.07472222,1995,Human,0.2,ID,0.0
40.3156,-74.2256,2014,Human,0.25,NJ,2.0
21.4663,-158.1661,2016,Human,1235.0,HI,4.0
31.4492,-89.0292,2000,Human,0.1,MS,
34.020356,-100.822623,2015,Human,0.1,TX,
37.075,-119.485,1995,Human,1.0,CA,
35.1333,-78.6,2001,Human,2.0,NC,
39.730516,-81.459,2012,Human,2.0,OH,
40.9649,-72.8522,2016,Human,0.1,NY,0.0
34.6013,-84.3858,1992,Natural,0.68,GA,0.0
35.84731,-91.66732,2015,Human,10.0,AR,0.0
33.88,-117.65388888,1999,Human,3.0,CA,
39.81141816,-105.0592036,2019,Human,0.01,CO,0.0
46.00956,-89.5154,2012,Human,0.3,WI,0.0
33.0415,-84.484,2001,Human,0.57,GA,0.0
40.66299741,-111.9160053,2016,Human,0.01,UT,0.0
38.805,-120.99611111,1992,Human,1.0,CA,
39.190255,-82.555813,2014,Human,0.1,OH,
36.8342,-80.6736,2001,Human,1.0,VA,
31.8713889,-92.6297222,2010,Human,251.0,LA,0.0
34.23387,-78.94051,2005,Human,40.0,NC,0.0
44.202386,-74.886365,1997,Natural,1.0,NY,
31.98566,-90.286406,2011,Undetermined,3.0,MS,
39.07305555,-123.21305555,2008,Human,0.1,CA,
30.3021,-99.1486,2016,Human,3.0,TX,
45.05638889,-119.17027778,2013,Natural,0.1,OR,1.0
39.6333,-107.0339,1992,Natural,0.2,CO,0.0
45.37797222,-69.16761111,2001,Human,0.5,ME,0.0
47.7375,-121.29722222,2003,Natural,0.1,WA,1.0
33.08212,-86.26059,1996,Human,7.0,AL,
45.38944444,-108.95027778,2006,Natural,30.0,MT,7.0
31.33785491,-88.94514265,1996,Human,1.0,MS,0.0
27.5514,-80.5378,2002,Human,8.0,FL,
34.8100726,-90.07931653,1995,Human,5.0,MS,0.0
34.434105,-87.803299,2007,Human,4.0,AL,0.0
32.19183442,-110.9918314,2018,Human,0.1,AZ,0.0
40.5791,-107.6306,1999,Human,0.3,CO,0.0
30.52666667,-88.98,1998,Human,400.0,MS,2.0
21.4681149,-157.8436584,2004,Undetermined,0.1,HI,
48.93333333,-116.12027778,2003,Natural,0.1,ID,1.0
33.2834,-105.7172,1994,Human,1.0,NM,0.0
43.27829908,-73.63440358,2008,Human,3.5,NY,0.0
36.15483333,-79.19066667,2012,Human,1.5,NC,0.0
30.90351,-87.72557,1994,Human,1.0,AL,
28.63,-82.54,1997,Natural,0.3,FL,
43.27,-112.2806,2008,Human,22.1,ID,14.0
35.80667,-89.55665999,2006,Human,2.0,TN,0.0
33.63512,-92.38307,2018,Undetermined,6.0,AR,
29.69055556,-94.06888889,1999,Natural,1.5,TX,
41.7712762,-73.0598438,2012,Human,0.2,CT,0.0
40.70722,-76.20694,2007,Human,1.1,PA,0.0
34.159859,-117.352052,2005,Human,0.2,CA,
46.49972293,-116.3112812,2013,Human,0.1,ID,
33.5658,-112.1425,2013,Undetermined,0.1,AZ,0.0
30.5672,-88.1489,2001,Human,10.0,AL,
31.916238,-97.096741,2012,Human,0.05,TX,
43.25,-100.8378,2017,Human,0.1,SD,1.0
42.05608,-93.581479,2012,Human,0.5,IA,0.0
18.477417,-67.07373,2006,Undetermined,0.5,PR,
44.59705,-119.35605,2003,Natural,1.5,OR,0.0
40.73136502,-73.87514898,2005,Human,0.1,NY,0.0
43.03651201,-76.39271205,2009,Human,0.1,NY,0.0
40.70957724,-73.94229074,2011,Human,0.1,NY,1.0
38.049597,-97.5002891,2018,Human,1.0,KS,0.0
33.60833333,-79.94166667,1996,Undetermined,55.0,SC,0.0
35.225,-112.30111111,2000,Natural,0.1,AZ,1.0
31.2262829,-89.87814723,1996,Human,1.0,MS,0.0
33.4872,-89.9381,2005,Human,4.0,MS,
35.010798,-120.567531,2016,Human,30.0,CA,0.0
48.1031,-105.1406,2006,Human,1.0,MT,0.0
43.143,-100.9044,2006,Human,0.1,SD,0.0
31.51551,-87.18535,1994,Human,0.5,AL,
34.1167,-80.1667,1999,Human,0.1,SC,
35.23549,-100.1293,2008,Human,100.0,TX,
28.1199026,-97.9775742,2011,Human,1.0,TX,
45.02666667,-119.51166667,2006,Natural,1.5,OR,1.0
43.38694,-102.40206,2019,Human,0.1,SD,0.0
29.993,-82.6501,2017,Human,1.0,FL,0.0
45.29194444,-114.49916667,2011,Natural,0.1,ID,26.0
34.4167,-79.5333,1998,Human,43.0,SC,
37.19178,-108.35847,2014,Natural,0.1,CO,1.0
30.99,-87.08,1996,Human,2.4,FL,
28.210041,-97.637043,2016,Human,1.0,TX,
43.16412,-90.03461,2006,Human,0.01,WI,
34.2618357,-89.14905181,1994,Human,4.0,MS,0.0
39.3114,-106.9675,2001,Natural,0.1,CO,0.0
35.61367,-81.33052,2008,Undetermined,0.1,NC,
32.3381,-82.6003,1998,Human,2.0,GA,
36.1631,-115.5144,2013,Human,0.1,NV,0.0
37.0406,-85.56584,2009,Human,1.0,KY,0.0
35.26681667,-81.07,2011,Human,0.1,NC,0.0
30.6542,-88.3011,1999,Human,0.2,AL,
47.568727,-94.946623,1996,Human,0.1,MN,
37.42388889,-112.56,2011,Natural,126.0,UT,13.0
37.280714,-120.475185,2011,Human,0.01,CA,
44.12083333,-71.52666667,2001,Human,0.1,NH,0.0
41.65,-108.8673,1994,Natural,35.0,WY,1.0
39.59305555,-121.25,2005,Human,0.5,CA,0.0
42.71148287,-73.66848445,2009,Human,0.1,NY,0.0
37.17010833,-80.05609722,2015,Natural,0.1,VA,
34.94861111,-76.94777778,2011,Human,0.25,NC,0.0
38.48767251,-81.19735641,2005,Human,4.0,WV,0.0
38.0622,-83.6917,1999,Human,250.0,KY,
40.94167,-74.99583,1999,Human,0.25,NJ,
19.648859,-155.9885254,2006,Undetermined,0.1,HI,
32.49495,-94.44951667,2018,Human,13.0,TX,1.0
36.457383,-83.203617,2016,Human,350.0,TN,1.0
46.571586,-93.741631,1997,Natural,3.0,MN,
31.6354,-82.7188,1993,Human,0.96,GA,0.0
29.36694999,-82.70416001,2004,Natural,20.0,FL,0.0
40.6528,-73.7466,2017,Human,0.1,NY,0.0
34.4131,-85.2972,2002,Human,3.2,GA,0.0
40.4836,-112.3183,2008,Natural,0.5,UT,1.0
36.5498,-83.60329,2008,Human,15.0,TN,0.0
47.84,-97.08,2015,Human,1.0,ND,
31.7775,-97.83361,2008,Human,80.0,TX,
48.47388889,-116.34555556,2014,Natural,58.5,ID,66.0
40.4139,-105.6639,2007,Human,0.1,CO,0.0
40.762,-112.931197,2013,Natural,15.0,UT,0.0
34.703,-87.029,2016,Human,1.0,AL,0.0
33.89419167,-85.28736667,2014,Human,1.0,GA,0.0
31.4465,-81.5357,1995,Human,3.2,GA,1.0
36.90638889,-78.35833333,2019,Human,2.5,VA,
41.66081211,-73.84755409,2007,Natural,0.1,NY,0.0
21.3217754,-158.062851,2012,Undetermined,0.5,HI,
30.74472,-93.95972,2008,Human,5.0,TX,0.0
47.8666,-95.0669,1996,Human,0.5,MN,0.0
34.35,-81.9,2001,Human,3.0,SC,
40.7073,-73.5882,2017,Human,0.5,NY,0.0
32.788152,-94.418907,2015,Human,1.0,TX,
44.33711,-96.7729,2000,Undetermined,0.043,SD,
45.583,-106.992,2006,Natural,99.8,MT,7.0
37.142983,-122.185183,2014,Human,0.1,CA,1.0
45.6375,-107.4773,1993,Human,1.0,MT,0.0
18.118147,-67.012459,2003,Undetermined,1.0,PR,
41.5659,-73.9068,2016,Human,0.1,NY,0.0
